,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,AAPL,SPY,AAPL,SPY,AAPL,SPY,AAPL,SPY,AAPL,SPY,AAPL,SPY
Date,,,,,,,,,,,,
2018-09-19,52.355682373046875,268.6297912597656,54.592498779296875,291.2200012207031,54.904998779296875,291.69000244140625,53.82500076293945,290.8299865722656,54.625,290.9700012207031,108495200,49080600
2018-09-20,52.75367736816406,270.8067626953125,55.00749969482422,293.5799865722656,55.56999969482422,293.94000244140625,54.787498474121094,291.239990234375,55.060001373291016,292.6400146484375,106435200,100360600
2018-09-21,52.18545150756836,270.55926513671875,54.415000915527344,291.989990234375,55.34000015258789,293.2200012207031,54.3224983215332,291.80999755859375,55.19499969482422,293.0899963378906,384986800,105479700
2018-09-24,52.935882568359375,269.6605529785156,55.1974983215332,291.0199890136719,55.314998626708984,291.5,54.157501220703125,290.3699951171875,54.20500183105469,291.3399963378906,110773600,53409600
2018-09-25,53.271549224853516,269.410400390625,55.54750061035156,290.75,55.70500183105469,291.6499938964844,54.92499923706055,290.4800109863281,54.9375,291.5299987792969,98217600,44370000
2018-09-26,52.8471794128418,268.60418701171875,55.10499954223633,289.8800048828125,55.9375,292.239990234375,54.939998626708984,289.4100036621094,55.25,290.9100036621094,95938800,79739700
2018-09-27,53.93328094482422,269.3547058105469,56.23749923706055,290.69000244140625,56.61000061035156,291.9100036621094,55.8849983215332,290.1000061035156,55.95500183105469,290.4100036621094,120724800,59249500
2018-09-28,54.12268829345703,269.382568359375,56.435001373291016,290.7200012207031,56.459999084472656,291.2799987792969,56.005001068115234,289.95001220703125,56.1974983215332,289.989990234375,91717600,70091400
2018-10-01,54.48711395263672,270.3184814453125,56.814998626708984,291.7300109863281,57.35499954223633,292.92999267578125,56.587501525878906,290.9800109863281,56.98749923706055,292.1099853515625,94403200,62078900
2018-10-02,54.971431732177734,270.1608581542969,57.31999969482422,291.55999755859375,57.5,292.3599853515625,56.657501220703125,291.1400146484375,56.8125,291.55999755859375,99152800,47258200
2018-10-03,55.640350341796875,270.3091735839844,58.01750183105469,291.7200012207031,58.36750030517578,293.2099914550781,57.44499969482422,291.32000732421875,57.51250076293945,292.739990234375,114619200,64694600
2018-10-04,54.662147521972656,268.1965026855469,56.997501373291016,289.44000244140625,58.087501525878906,291.239990234375,56.682498931884766,287.6600036621094,57.69499969482422,291.17999267578125,128168000,111545900
2018-10-05,53.7750358581543,266.6954040527344,56.0724983215332,287.82000732421875,57.102500915527344,290.2699890136719,55.14500045776367,286.2200012207031,56.9900016784668,289.69000244140625,134322000,105951700
2018-10-08,53.650367736816406,266.6954040527344,55.942501068115234,287.82000732421875,56.20000076293945,288.2200012207031,55.04999923706055,285.5,55.5525016784668,287.04998779296875,118655600,87742200
2018-10-09,54.39360809326172,266.3062438964844,56.717498779296875,287.3999938964844,56.817501068115234,288.8599853515625,55.5625,286.7699890136719,55.90999984741211,287.3900146484375,107564000,74339000
2018-10-10,51.87376403808594,257.8741149902344,54.09000015258789,278.29998779296875,56.587501525878906,286.9100036621094,54.01250076293945,277.8800048828125,56.3650016784668,286.8299865722656,167962400,214731000
2018-10-11,51.41582489013672,252.19403076171875,53.61249923706055,272.1700134277344,54.875,278.8999938964844,53.08000183105469,270.3599853515625,53.630001068115234,277.0799865722656,212497600,274840500
2018-10-12,53.25236511230469,255.6965789794922,55.52750015258789,275.95001220703125,55.720001220703125,277.0899963378906,54.209999084472656,272.3699951171875,55.10499954223633,276.7699890136719,161351600,183186500
2018-10-15,52.113529205322266,254.2603759765625,54.34000015258789,274.3999938964844,55.45750045776367,277.0400085449219,54.317501068115234,274.29998779296875,55.290000915527344,275.54998779296875,123164000,102263700
2018-10-16,53.26195526123047,259.82000732421875,55.537498474121094,280.3999938964844,55.747501373291016,280.82000732421875,54.189998626708984,276.07000732421875,54.73249816894531,276.6000061035156,116736000,118255800
2018-10-17,53.03179931640625,259.8663024902344,55.29750061035156,280.45001220703125,55.65999984741211,281.1499938964844,54.834999084472656,277.55999755859375,55.57500076293945,280.44000244140625,91541600,110626000
2018-10-18,51.79225158691406,256.1136474609375,54.005001068115234,276.3999938964844,54.935001373291016,280.07000732421875,53.25,274.9700012207031,54.46500015258789,279.3999938964844,130325200,134557500
2018-10-19,52.58104705810547,255.97454833984375,54.82749938964844,276.25,55.314998626708984,279.29998779296875,54.35749816894531,275.4700012207031,54.51499938964844,277.1300048828125,132314800,139901600
2018-10-22,52.90231704711914,254.82557678222656,55.162498474121094,275.010009765625,55.84000015258789,277.3599853515625,54.73500061035156,274.4100036621094,54.9474983215332,277.0,115168400,82415800
2018-10-23,53.40101623535156,253.5282745361328,55.682498931884766,273.6099853515625,55.8125,274.8699951171875,53.67499923706055,268.6099853515625,53.95750045776367,270.95001220703125,155071200,146352700
2018-10-24,51.569271087646484,245.84678649902344,53.772499084472656,265.32000732421875,56.057498931884766,273.760009765625,53.6349983215332,264.70001220703125,55.650001525878906,273.3299865722656,163702000,177806700
2018-10-25,52.698524475097656,250.25741577148438,54.95000076293945,270.0799865722656,55.345001220703125,271.80999755859375,54.1875,266.2300109863281,54.4275016784668,267.3800048828125,119423200,138061500
2018-10-26,51.8593864440918,245.85604858398438,54.07500076293945,265.3299865722656,55.04750061035156,271.0,53.16749954223633,262.2900085449219,53.974998474121094,265.9200134277344,189033600,201574600
2018-10-29,50.8859748840332,244.49392700195312,53.060001373291016,263.8599853515625,54.92250061035156,270.25,51.522499084472656,259.8500061035156,54.79750061035156,268.79998779296875,183742000,160749100
2018-10-30,51.14011001586914,248.11692810058594,53.32500076293945,267.7699890136719,53.79499816894531,268.1199951171875,52.317501068115234,263.1199951171875,52.787498474121094,263.6700134277344,146640000,157116000
2018-10-31,52.473167419433594,250.76702880859375,54.71500015258789,270.6300048828125,55.11249923706055,273.2300109863281,54.154998779296875,270.1199951171875,54.220001220703125,270.6499938964844,153435600,128296300
2018-11-01,53.278743743896484,253.4356689453125,55.55500030517578,273.510009765625,55.59000015258789,273.7300109863281,54.20249938964844,270.3800048828125,54.76250076293945,271.6000061035156,233292800,99495000
2018-11-02,49.74473190307617,251.93463134765625,51.869998931884766,271.8900146484375,53.412498474121094,275.2300109863281,51.35749816894531,269.5899963378906,52.38750076293945,274.75,365314800,122634100
2018-11-05,48.33256912231445,253.3245849609375,50.397499084472656,273.3900146484375,51.09749984741211,274.010009765625,49.54249954223633,271.3500061035156,51.07500076293945,272.44000244140625,264654800,65622500
2018-11-06,48.85523223876953,254.9275665283203,50.942501068115234,275.1199951171875,51.18000030517578,275.29998779296875,50.42250061035156,273.25,50.47999954223633,273.32000732421875,127531600,60085900
2018-11-07,50.33692169189453,260.3852233886719,52.48749923706055,281.010009765625,52.51499938964844,281.1000061035156,51.032501220703125,277.0799865722656,51.49250030517578,277.55999755859375,133697600,102752100
2018-11-08,50.16130447387695,259.91265869140625,52.122501373291016,280.5,52.529998779296875,281.2200012207031,51.6875,279.2200012207031,52.494998931884766,280.1099853515625,101450400,65584900
2018-11-09,49.194114685058594,257.3737487792969,51.11750030517578,277.760009765625,51.502498626708984,279.239990234375,50.5625,276.17999267578125,51.38750076293945,279.0299987792969,137463200,98812600
2018-11-12,46.715999603271484,252.564697265625,48.54249954223633,272.57000732421875,49.962501525878906,277.4599914550781,48.4474983215332,271.989990234375,49.75,277.19000244140625,204542000,99673600
2018-11-13,46.24925231933594,252.0921173095703,48.057498931884766,272.05999755859375,49.29499816894531,275.3299865722656,47.86249923706055,271.25,47.907501220703125,273.0899963378906,187531600,98176600
2018-11-14,44.94282913208008,250.36865234375,46.70000076293945,270.20001220703125,48.619998931884766,274.6099853515625,46.48249816894531,268.45001220703125,48.474998474121094,274.1600036621094,243204000,125335900
2018-11-15,46.05196762084961,252.98162841796875,47.852500915527344,273.0199890136719,47.99250030517578,273.5400085449219,46.724998474121094,267.010009765625,47.09749984741211,268.7799987792969,185915200,135101400
2018-11-16,46.5620231628418,253.63955688476562,48.38249969482422,273.7300109863281,48.74250030517578,274.75,47.3650016784668,271.2099914550781,47.625,271.7900085449219,147713200,126668000
2018-11-19,44.716670989990234,249.34933471679688,46.46500015258789,269.1000061035156,47.67499923706055,273.3800048828125,46.247501373291016,268.07000732421875,47.5,273.04998779296875,167701200,103061700
2018-11-20,42.5802116394043,244.73487854003906,44.244998931884766,264.1199951171875,45.36750030517578,267.0,43.877498626708984,263.1499938964844,44.592498779296875,265.3599853515625,271300800,136021300
2018-11-21,42.53208541870117,245.5687713623047,44.19499969482422,265.0199890136719,45.067501068115234,267.1499938964844,44.13750076293945,265.010009765625,44.932498931884766,265.8599853515625,124496800,75563700
2018-11-23,41.45181655883789,243.92869567871094,43.0724983215332,263.25,44.150001525878906,264.82000732421875,43.025001525878906,263.07000732421875,43.73500061035156,263.17999267578125,94496000,42807900
2018-11-26,42.01240158081055,247.86680603027344,43.654998779296875,267.5,43.73749923706055,267.75,42.564998626708984,265.3399963378906,43.560001373291016,265.7799987792969,179994000,79981400
2018-11-27,41.92097854614258,248.70069885253906,43.560001373291016,268.3999938964844,43.692501068115234,268.3999938964844,42.720001220703125,265.6600036621094,42.877498626708984,266.3399963378906,165549600,75502400
2018-11-28,43.53295135498047,254.4271240234375,45.23500061035156,274.5799865722656,45.3224983215332,274.5799865722656,43.73249816894531,268.3299865722656,44.182498931884766,269.6000061035156,184250000,127629600
2018-11-29,43.19852828979492,253.8711700439453,44.88750076293945,273.9800109863281,45.70000076293945,275.54998779296875,44.42499923706055,272.42999267578125,45.665000915527344,273.7099914550781,167080000,82346400
2018-11-30,42.96514892578125,255.4185791015625,44.64500045776367,275.6499938964844,45.08250045776367,276.2799987792969,44.25749969482422,273.45001220703125,45.0724983215332,273.80999755859375,158126000,98204200
2018-12-03,44.466453552246094,258.80072021484375,46.20500183105469,279.29998779296875,46.23500061035156,280.3999938964844,45.3025016784668,277.510009765625,46.1150016784668,280.2799987792969,163210000,103176300
2018-12-04,42.510433197021484,250.41493225097656,44.17250061035156,270.25,45.59749984741211,278.8500061035156,44.067501068115234,269.8999938964844,45.23749923706055,278.3699951171875,165377200,177986000
2018-12-06,42.03645706176758,250.03500366210938,43.68000030517578,269.8399963378906,43.69499969482422,269.9700012207031,42.60499954223633,262.44000244140625,42.939998626708984,265.9200134277344,172393600,204185400
2018-12-07,40.537567138671875,244.22520446777344,42.122501373291016,263.57000732421875,43.622501373291016,271.2200012207031,42.07500076293945,262.6300048828125,43.372501373291016,269.4599914550781,169126400,161018900
2018-12-10,40.804622650146484,244.6885223388672,42.400001525878906,264.07000732421875,42.522499084472656,265.1600036621094,40.83250045776367,258.6199951171875,41.25,263.3699951171875,248104000,151445900
2018-12-11,40.57124710083008,244.7440948486328,42.157501220703125,264.1300048828125,42.9474983215332,267.8699951171875,41.75,262.4800109863281,42.915000915527344,267.6600036621094,189126800,121504400
2018-12-12,40.684329986572266,245.97650146484375,42.275001525878906,265.4599914550781,42.97999954223633,269.0,42.255001068115234,265.3699951171875,42.599998474121094,267.4700012207031,142510800,97976700
2018-12-13,41.129425048828125,245.89309692382812,42.73749923706055,265.3699951171875,43.14250183105469,267.489990234375,42.38750076293945,264.1199951171875,42.622501373291016,266.5199890136719,127594400,96662700
2018-12-14,39.81336975097656,241.3527374267578,41.369998931884766,260.4700012207031,42.27000045776367,264.0299987792969,41.31999969482422,259.8500061035156,42.25,262.9599914550781,162814800,116961100
2018-12-17,39.4428596496582,236.61781311035156,40.98500061035156,255.36000061035156,42.087501525878906,260.6499938964844,40.682498931884766,253.52999877929688,41.36249923706055,259.3999938964844,177151600,165492300
2018-12-18,39.9553337097168,236.3583526611328,41.51750183105469,255.0800018310547,41.88249969482422,257.95001220703125,41.09749984741211,253.27999877929688,41.345001220703125,257.20001220703125,135366000,134515100
2018-12-19,38.70905303955078,232.8187255859375,40.22249984741211,251.25999450683594,41.86249923706055,259.3999938964844,39.772499084472656,249.35000610351562,41.5,255.1699981689453,196189200,214992800
2018-12-20,37.73225021362305,229.02891540527344,39.20750045776367,247.1699981689453,40.52750015258789,251.6199951171875,38.82500076293945,244.64999389648438,40.099998474121094,249.86000061035156,259092000,252053400
2018-12-21,36.26462173461914,224.33616638183594,37.682498931884766,240.6999969482422,39.540000915527344,249.7100067138672,37.407501220703125,239.97999572753906,39.21500015258789,246.74000549316406,382978400,255345600
2018-12-24,35.32631301879883,218.4085693359375,36.70750045776367,234.33999633789062,37.88750076293945,240.83999633789062,36.647499084472656,234.27000427246094,37.037498474121094,239.0399932861328,148676800,147311600
2018-12-26,37.81404495239258,229.44363403320312,39.29249954223633,246.17999267578125,39.307498931884766,246.17999267578125,36.68000030517578,233.75999450683594,37.07500076293945,235.97000122070312,234330000,218485400
2018-12-27,37.568634033203125,231.20518493652344,39.037498474121094,248.07000732421875,39.192501068115234,248.2899932861328,37.51750183105469,238.9600067138672,38.959999084472656,242.57000732421875,212468400,186267300
2018-12-28,37.587890625,230.90695190429688,39.057498931884766,247.75,39.630001068115234,251.39999389648438,38.63750076293945,246.4499969482422,39.375,249.5800018310547,169165600,153100200
2018-12-31,37.95118713378906,232.92941284179688,39.435001373291016,249.9199981689453,39.84000015258789,250.19000244140625,39.119998931884766,247.47000122070312,39.63249969482422,249.55999755859375,140014000,144299400
2019-01-02,37.99448776245117,233.17169189453125,39.47999954223633,250.17999267578125,39.712501525878906,251.2100067138672,38.557498931884766,245.9499969482422,38.72249984741211,245.97999572753906,148158800,126925200
2019-01-03,34.209957122802734,227.60757446289062,35.54750061035156,244.2100067138672,36.43000030517578,248.57000732421875,35.5,243.6699981689453,35.994998931884766,248.22999572753906,365248800,144140700
2019-01-04,35.67036819458008,235.23147583007812,37.064998626708984,252.38999938964844,37.13750076293945,253.11000061035156,35.95000076293945,247.1699981689453,36.13249969482422,247.58999633789062,234428400,142628800
2019-01-07,35.59096908569336,237.086181640625,36.98249816894531,254.3800048828125,37.20750045776367,255.9499969482422,36.474998474121094,251.69000244140625,37.17499923706055,252.69000244140625,219111200,103139100
2019-01-08,36.26943588256836,239.31370544433594,37.6875,256.7699890136719,37.95500183105469,257.30999755859375,37.130001068115234,254.0,37.38999938964844,256.82000732421875,164101200,102512600
2019-01-09,36.88535690307617,240.43211364746094,38.32749938964844,257.9700012207031,38.63249969482422,258.9100036621094,37.407501220703125,256.19000244140625,37.8224983215332,257.55999755859375,180396400,95006600
2019-01-10,37.003257751464844,241.28024291992188,38.45000076293945,258.8800048828125,38.49250030517578,259.1600036621094,37.71500015258789,255.5,38.125,256.260009765625,143122800,96823900
2019-01-11,36.63994216918945,241.37347412109375,38.0724983215332,258.9800109863281,38.42499923706055,259.010009765625,37.877498626708984,257.0299987792969,38.220001220703125,257.67999267578125,108092800,73858100
2019-01-14,36.08899688720703,239.90087890625,37.5,257.3999938964844,37.817501068115234,258.29998779296875,37.30500030517578,256.4100036621094,37.712501525878906,256.8599853515625,129756800,70908200
2019-01-15,36.82762145996094,242.65028381347656,38.26750183105469,260.3500061035156,38.34749984741211,260.70001220703125,37.51250076293945,257.80999755859375,37.567501068115234,257.82000732421875,114843600,85208300
2019-01-16,37.277523040771484,243.23745727539062,38.73500061035156,260.9800109863281,38.970001220703125,261.9700012207031,38.25,260.6000061035156,38.27000045776367,260.8299865722656,122278800,77636700
2019-01-17,37.498878479003906,245.0828399658203,38.96500015258789,262.9599914550781,39.415000915527344,263.9200134277344,38.314998626708984,259.9599914550781,38.54999923706055,260.010009765625,119284800,96118400
2019-01-18,37.72983932495117,248.344970703125,39.20500183105469,266.4599914550781,39.470001220703125,266.9800109863281,38.994998931884766,263.0,39.375,264.9800109863281,135004000,127900300
2019-01-22,36.88295364379883,244.9897003173828,38.32500076293945,262.8599853515625,39.182498931884766,265.05999755859375,38.154998779296875,261.05999755859375,39.102500915527344,264.82000732421875,121576000,115531200
2019-01-23,37.03212356567383,245.5022735595703,38.47999954223633,263.4100036621094,38.78499984741211,264.7900085449219,37.92499923706055,260.6600036621094,38.537498474121094,264.010009765625,92522400,86030300
2019-01-24,36.73860168457031,245.63275146484375,38.17499923706055,263.54998779296875,38.619998931884766,264.20001220703125,37.935001373291016,262.0799865722656,38.52750015258789,263.2099914550781,101766000,59204100
2019-01-25,37.95600128173828,247.71121215820312,39.439998626708984,265.7799987792969,39.532501220703125,266.70001220703125,38.58000183105469,263.6600036621094,38.869998931884766,265.6099853515625,134142000,96883400
2019-01-28,37.60472869873047,245.8285369873047,39.07500076293945,263.760009765625,39.08250045776367,263.8299865722656,38.415000915527344,261.7900085449219,38.9474983215332,263.3900146484375,104768400,85613700
2019-01-29,37.21497344970703,245.5022735595703,38.66999816894531,263.4100036621094,39.532501220703125,264.54998779296875,38.52750015258789,262.4800109863281,39.0625,263.9200134277344,166348800,66136300
2019-01-30,39.75804138183594,249.38877868652344,41.3125,267.5799865722656,41.537498474121094,268.5199890136719,40.057498931884766,264.25,40.8125,265.1000061035156,244439200,92473700
2019-01-31,40.04435348510742,251.57899475097656,41.61000061035156,269.92999267578125,42.25,270.4700012207031,41.13999938964844,267.2699890136719,41.52750015258789,267.510009765625,162958400,104012100
2019-02-01,40.0635986328125,251.70021057128906,41.630001068115234,270.05999755859375,42.244998931884766,271.20001220703125,41.48249816894531,269.17999267578125,41.7400016784668,270.1499938964844,130672400,85782500
2019-02-04,41.20159912109375,253.47097778320312,42.8125,271.9599914550781,42.915000915527344,272.0299987792969,41.81999969482422,269.3599853515625,41.852500915527344,270.1099853515625,125982000,60744800
2019-02-05,41.90653610229492,254.53355407714844,43.54499816894531,273.1000061035156,43.77000045776367,273.44000244140625,43.087501525878906,271.8800048828125,43.21500015258789,272.44000244140625,144406400,79552800
2019-02-06,41.92097854614258,254.19802856445312,43.560001373291016,272.739990234375,43.89250183105469,273.3399963378906,43.212501525878906,271.9200134277344,43.662498474121094,272.7900085449219,112958400,58347800
2019-02-07,41.127010345458984,251.7747344970703,42.73500061035156,270.1400146484375,43.48500061035156,271.54998779296875,42.584999084472656,268.2900085449219,43.099998474121094,270.94000244140625,126966800,95482000
2019-02-08,41.175350189208984,252.08230590820312,42.602500915527344,270.4700012207031,42.665000915527344,270.5799865722656,42.10499954223633,267.8299865722656,42.247501373291016,268.75,95280000,75788900
2019-02-11,40.93855285644531,252.22203063964844,42.35749816894531,270.6199951171875,42.8025016784668,271.489990234375,42.3125,270.0299987792969,42.76250076293945,271.20001220703125,83973600,68021400
2019-02-12,41.291324615478516,255.46556091308594,42.72249984741211,274.1000061035156,42.75,274.5199890136719,42.42499923706055,272.3399963378906,42.525001525878906,272.4200134277344,89134000,72270200
2019-02-13,41.11976623535156,256.29498291015625,42.54499816894531,274.989990234375,43.119998931884766,275.92999267578125,42.47999954223633,274.55999755859375,42.84749984741211,275.0299987792969,89960800,65277200
2019-02-14,41.269569396972656,255.7265167236328,42.70000076293945,274.3800048828125,42.814998626708984,275.6400146484375,42.345001220703125,272.8699951171875,42.4275016784668,273.7799987792969,87342800,83234400
2019-02-15,41.177757263183594,258.5132751464844,42.60499954223633,277.3699951171875,42.92499923706055,277.4100036621094,42.4375,276.1300048828125,42.8125,276.3599853515625,98507200,97088700
2019-02-19,41.30097961425781,258.9605712890625,42.73249816894531,277.8500061035156,42.86000061035156,278.5799865722656,42.372501373291016,276.4700012207031,42.4275016784668,276.4800109863281,75891200,59120800
2019-02-20,41.56678009033203,259.4825439453125,43.00749969482422,278.4100036621094,43.33000183105469,278.9200134277344,42.747501373291016,277.25,42.79750061035156,277.80999755859375,104457600,76610800
2019-02-21,41.3323860168457,258.5599060058594,42.76499938964844,277.4200134277344,43.092498779296875,278.1000061035156,42.57500076293945,276.3500061035156,42.95000076293945,277.70001220703125,68998800,64214700
2019-02-22,41.79390335083008,260.1629333496094,43.24250030517578,279.1400146484375,43.25,279.3599853515625,42.845001220703125,277.3999938964844,42.89500045776367,278.1099853515625,75652800,78114600
2019-02-25,42.09834671020508,260.5170593261719,43.557498931884766,279.5199890136719,43.967498779296875,281.30999755859375,43.48749923706055,279.42999267578125,43.540000915527344,280.7300109863281,87493600,69030700
2019-02-26,42.122520446777344,260.3306884765625,43.58250045776367,279.32000732421875,43.82500076293945,280.29998779296875,43.29249954223633,278.8999938964844,43.4275016784668,279.1300048828125,68280800,56844100
2019-02-27,42.252986907958984,260.2188415527344,43.717498779296875,279.20001220703125,43.75,279.5899963378906,43.182498931884766,277.4800109863281,43.3025016784668,278.5199890136719,111341600,56921600
2019-02-28,41.83739471435547,259.7341613769531,43.287498474121094,278.67999267578125,43.727500915527344,279.45001220703125,43.22999954223633,278.32000732421875,43.58000183105469,278.9599914550781,112861600,69268300
2019-03-01,42.27714538574219,261.3558654785156,43.74250030517578,280.4200134277344,43.787498474121094,280.8800048828125,43.22249984741211,278.82000732421875,43.56999969482422,280.44000244140625,103544800,78880500
2019-03-04,42.489784240722656,260.4052734375,43.962501525878906,279.3999938964844,44.4375,281.8699951171875,43.49250030517578,276.8399963378906,43.92250061035156,281.6000061035156,109744800,106494600
2019-03-05,42.41246795654297,260.051025390625,43.88249969482422,279.0199890136719,44.0,279.760009765625,43.6349983215332,278.4100036621094,43.98500061035156,279.5400085449219,78949600,59114600
2019-03-06,42.16842269897461,258.47589111328125,43.630001068115234,277.3299865722656,43.872501373291016,279.1600036621094,43.48500061035156,276.9700012207031,43.66749954223633,279.1499938964844,83241600,75039800
2019-03-07,41.68034362792969,256.31365966796875,43.125,275.010009765625,43.61000061035156,276.989990234375,43.005001068115234,274.07000732421875,43.467498779296875,276.8299865722656,99185600,94885100
2019-03-08,41.7794075012207,255.80108642578125,43.227500915527344,274.4599914550781,43.26750183105469,274.6499938964844,42.375,272.4200134277344,42.58000183105469,272.94000244140625,95997600,85795800
2019-03-11,43.22674560546875,259.5104675292969,44.724998474121094,278.44000244140625,44.779998779296875,278.6199951171875,43.837501525878906,275.2300109863281,43.872501373291016,275.260009765625,128044000,65098900
2019-03-12,43.712406158447266,260.48907470703125,45.227500915527344,279.489990234375,45.66749954223633,280.07000732421875,44.842498779296875,278.8500061035156,45.0,279.05999755859375,129870400,79667500
2019-03-13,43.905704498291016,262.2133483886719,45.4275016784668,281.3399963378906,45.82500076293945,282.3800048828125,45.22999954223633,280.29998779296875,45.5625,280.4800109863281,124130000,80639200
2019-03-14,44.39377975463867,262.0456237792969,45.932498931884766,281.1600036621094,46.025001525878906,281.8399963378906,45.63999938964844,280.6700134277344,45.974998474121094,281.3699951171875,94318000,67518400
2019-03-15,44.97126770019531,263.3402099609375,46.529998779296875,281.30999755859375,46.83250045776367,282.2099914550781,45.935001373291016,280.3299865722656,46.212501525878906,280.5400085449219,156171600,81309000
2019-03-18,45.43035888671875,264.2950134277344,47.005001068115234,282.3299865722656,47.09749984741211,282.6600036621094,46.4474983215332,281.29998779296875,46.45000076293945,281.54998779296875,104879200,62199800
2019-03-19,45.070343017578125,264.360595703125,46.63249969482422,282.3999938964844,47.247501373291016,284.3599853515625,46.47999954223633,281.4100036621094,47.087501525878906,283.510009765625,126585600,90268100
2019-03-20,45.464176177978516,263.56494140625,47.040000915527344,281.54998779296875,47.372501373291016,283.5,46.182498931884766,280.32000732421875,46.557498931884766,282.1600036621094,124140800,84609200
2019-03-21,47.138648986816406,266.541748046875,48.772499084472656,284.7300109863281,49.08250045776367,285.17999267578125,47.45249938964844,280.5899963378906,47.505001068115234,280.6400146484375,204136800,79550400
2019-03-22,46.162479400634766,261.411865234375,47.76250076293945,279.25,49.42250061035156,283.79998779296875,47.69499969482422,279.17999267578125,48.834999084472656,283.2200012207031,169630800,122659300
2019-03-25,45.604331970214844,261.2152404785156,47.185001373291016,279.0400085449219,47.994998931884766,280.19000244140625,46.650001525878906,277.6400146484375,47.877498626708984,278.8699951171875,175381200,85575200
2019-03-26,45.13316345214844,263.1623840332031,46.6974983215332,281.1199951171875,48.220001220703125,282.17999267578125,46.14500045776367,279.55999755859375,47.915000915527344,280.989990234375,199202000,68125900
2019-03-27,45.53909683227539,261.7862854003906,47.11750030517578,279.6499938964844,47.439998626708984,281.760009765625,46.63750076293945,277.92999267578125,47.1875,281.1099853515625,119393600,72224700
2019-03-28,45.59950256347656,262.778564453125,47.18000030517578,280.7099914550781,47.38999938964844,281.2099914550781,46.88249969482422,279.07000732421875,47.23749923706055,280.3500061035156,83121600,56238500
2019-03-29,45.89669418334961,264.4355163574219,47.48749923706055,282.4800109863281,47.52000045776367,282.8399963378906,47.1349983215332,281.1400146484375,47.45750045776367,282.3900146484375,94256000,82186800
2019-04-01,46.20839309692383,267.57147216796875,47.810001373291016,285.8299865722656,47.91999816894531,286.1600036621094,47.095001220703125,284.3999938964844,47.90999984741211,284.70001220703125,111448000,77617900
2019-04-02,46.8801155090332,267.7025146484375,48.505001068115234,285.9700012207031,48.6150016784668,286.2300109863281,47.76250076293945,285.0899963378906,47.772499084472656,286.0400085449219,91062800,40070400
2019-04-03,47.201480865478516,268.1237487792969,48.837501525878906,286.4200134277344,49.125,287.760009765625,48.287498474121094,285.75,48.3125,287.32000732421875,93087200,68243200
2019-04-04,47.28363037109375,268.835205078125,48.92250061035156,287.17999267578125,49.092498779296875,287.4599914550781,48.28499984741211,286.010009765625,48.6974983215332,286.7799987792969,76457200,48997500
2019-04-05,47.600154876708984,270.13653564453125,49.25,288.57000732421875,49.275001525878906,288.6300048828125,48.98249816894531,287.6000061035156,49.11249923706055,287.9200134277344,74106400,58621700
2019-04-08,48.34919357299805,270.3424072265625,50.025001525878906,288.7900085449219,50.057498931884766,288.9100036621094,49.084999084472656,287.3699951171875,49.10499954223633,288.1000061035156,103526800,53566300
2019-04-09,48.20421600341797,268.95703125,49.875,287.30999755859375,50.712501525878906,288.0799865722656,49.807498931884766,286.70001220703125,50.08000183105469,287.7200012207031,143072800,66142300
2019-04-10,48.47483444213867,269.8742980957031,50.154998779296875,288.2900085449219,50.185001373291016,288.3900146484375,49.54499816894531,287.30999755859375,49.66999816894531,287.7699890136719,86781200,52601500
2019-04-11,48.071327209472656,269.7994689941406,49.73749923706055,288.2099914550781,50.25,288.8399963378906,49.61000061035156,287.5799865722656,50.212501525878906,288.8299865722656,83603200,55093100
2019-04-12,48.0519905090332,271.62493896484375,49.717498779296875,290.1600036621094,50.03499984741211,290.4700012207031,49.0525016784668,288.260009765625,49.79999923706055,290.0,111042800,69727800
2019-04-15,48.138973236083984,271.447021484375,49.807498931884766,289.9700012207031,49.962501525878906,290.3500061035156,49.502498626708984,289.0799865722656,49.64500045776367,290.239990234375,70146400,49596700
2019-04-16,48.14381408691406,271.62493896484375,49.8125,290.1600036621094,50.342498779296875,291.010009765625,49.63999938964844,289.5,49.8650016784668,290.95001220703125,102785600,52153200
2019-04-17,49.08131408691406,270.96026611328125,50.782501220703125,289.45001220703125,50.845001220703125,291.42999267578125,49.65250015258789,288.989990234375,49.8849983215332,291.3999938964844,115627200,58268300
2019-04-18,49.2577018737793,271.4938049316406,50.96500015258789,290.0199890136719,51.037498474121094,290.32000732421875,50.630001068115234,288.6600036621094,50.779998779296875,290.1000061035156,96783200,68708500
2019-04-22,49.41960144042969,271.72784423828125,51.13249969482422,290.2699890136719,51.23500061035156,290.44000244140625,50.584999084472656,289.07000732421875,50.70750045776367,289.1700134277344,77758000,40160100
2019-04-23,50.13238525390625,274.171142578125,51.869998931884766,292.8800048828125,51.9375,293.1400146484375,50.974998474121094,290.4200134277344,51.10749816894531,290.67999267578125,93292000,52246600
2019-04-24,50.055076599121094,273.5626525878906,51.790000915527344,292.2300109863281,52.119998931884766,293.1600036621094,51.76250076293945,292.07000732421875,51.84000015258789,292.7900085449219,70162400,50392900
2019-04-25,49.600807189941406,273.3941345214844,51.31999969482422,292.04998779296875,51.939998626708984,292.7799987792969,51.279998779296875,290.7300109863281,51.70750045776367,292.1199951171875,74172800,57770900
